sessionNr,App,Size,user_id,x_location.down_mean,y_location.down_mean,touch.duration_mean,swipe_length_mean,swipe_length.x_mean,swipe_length.y_mean,button_touch_x_location_mean,button_touch_y_location_mean,target_touch_x_location_mean,target_touch_y_location_mean,time_between_touches_mean,x_location.release_mean,y_location.release_mean,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_y_mean,touchAccuracy_mean,touchAccuracy_x_mean,touchAccuracy_y_mean,x_location.down_median,y_location.down_median,touch.duration_median,swipe_length_median,swipe_length.x_median,swipe_length.y_median,button_touch_x_location_median,button_touch_y_location_median,target_touch_x_location_median,target_touch_y_location_median,time_between_touches_median,x_location.release_median,y_location.release_median,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_y_median,touchAccuracy_median,touchAccuracy_x_median,touchAccuracy_y_median,button_touch_x_location_skew,button_touch_y_location_skew,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_y_skew,swipe_length_skew,swipe_length.x_skew,swipe_length.y_skew,target_touch_x_location_skew,target_touch_y_location_skew,time_between_touches_skew,touch.duration_skew,touchAccuracy_skew,touchAccuracy_x_skew,touchAccuracy_y_skew,x_location.down_skew,x_location.release_skew,y_location.down_skew,y_location.release_skew,x_location.down_kurt,y_location.down_kurt,touch.duration_kurt,swipe_length_kurt,swipe_length.x_kurt,swipe_length.y_kurt,button_touch_x_location_kurt,button_touch_y_location_kurt,target_touch_x_location_kurt,target_touch_y_location_kurt,time_between_touches_kurt,x_location.release_kurt,y_location.release_kurt,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_y_kurt,touchAccuracy_kurt,touchAccuracy_x_kurt,touchAccuracy_y_kurt,button_touch_x_location_quantile,button_touch_y_location_quantile,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_y_quantile,swipe_length_quantile,swipe_length.x_quantile,swipe_length.y_quantile,target_touch_x_location_quantile,target_touch_y_location_quantile,time_between_touches_quantile,touch.duration_quantile,touchAccuracy_quantile,touchAccuracy_x_quantile,touchAccuracy_y_quantile,x_location.down_quantile,x_location.release_quantile,y_location.down_quantile,y_location.release_quantile,x_location.down_std,y_location.down_std,touch.duration_std,swipe_length_std,swipe_length.x_std,swipe_length.y_std,button_touch_x_location_std,button_touch_y_location_std,target_touch_x_location_std,target_touch_y_location_std,time_between_touches_std,x_location.release_std,y_location.release_std,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_std,touchAccuracy_std,touchAccuracy_x_std,touchAccuracy_y_std,button_touch_x_location_mad,button_touch_y_location_mad,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_y_mad,swipe_length_mad,swipe_length.x_mad,swipe_length.y_mad,target_touch_x_location_mad,target_touch_y_location_mad,time_between_touches_mad,touch.duration_mad,touchAccuracy_mad,touchAccuracy_x_mad,touchAccuracy_y_mad,x_location.down_mad,x_location.release_mad,y_location.down_mad,y_location.release_mad,x_location.down_max,y_location.down_max,touch.duration_max,swipe_length_max,swipe_length.x_max,swipe_length.y_max,button_touch_x_location_max,button_touch_y_location_max,target_touch_x_location_max,target_touch_y_location_max,time_between_touches_max,x_location.release_max,y_location.release_max,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_y_max,touchAccuracy_max,touchAccuracy_x_max,touchAccuracy_y_max,x_location.down_min,y_location.down_min,touch.duration_min,swipe_length_min,swipe_length.x_min,swipe_length.y_min,button_touch_x_location_min,button_touch_y_location_min,target_touch_x_location_min,target_touch_y_location_min,time_between_touches_min,x_location.release_min,y_location.release_min,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_y_min,touchAccuracy_min,touchAccuracy_x_min,touchAccuracy_y_min,x_location.down_count,y_location.down_count,touch.duration_count,swipe_length_count,swipe_length.x_count,swipe_length.y_count,button_touch_x_location_count,button_touch_y_location_count,target_touch_x_location_count,target_touch_y_location_count,time_between_touches_count,x_location.release_count,y_location.release_count,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_y_count,touchAccuracy_count,touchAccuracy_x_count,touchAccuracy_y_count,hit_rate,UserId,Session,PQ,ATT,HQI,HQS,HQ,IconSize
243,Spell,TinyIcons,210,533.137931,334.9482759,0.586206897,318.1720765,119.2586207,280.362069,3.879310345,4,2.680250866,11.41065821,4.448275862,519.8793103,615.3103448,5.293103448,5.206896552,-0.136551724,-0.264367816,-0.004597701,588.5,346.5,1,272.0556009,105,260.5,1.5,1.5,0,14.31818,1,554,653.5,5,4.5,-0.053333333,-0.266666667,0.066666667,0.829098815,0.705239422,0.719512175,0.806273653,0.302968107,1.119520299,0.532254141,1.783213976,-0.019929134,2.033755846,-0.369461485,-1.944906504,-0.054518112,-0.069880854,-0.207932105,-0.128474594,-0.073771698,-1.23254316,-1.320649297,-1.123477736,-2.007206301,-0.643608305,0.906060857,-0.277590245,-0.840215657,-0.689854533,4.154537239,-1.674846272,3.558615945,-1.146768179,0.363635404,-0.041729552,-0.236996311,5.011293254,-0.639791625,-0.149956334,1.5,1.5,5,4.5,272.0556009,105,260.5,0,14.31818,1,1,-0.053333333,-0.266666667,0.066666667,588.5,554,346.5,653.5,241.3222466,131.5590134,0.501230014,156.6642636,111.1598447,144.5525051,4.585799456,4.458138625,6.088794635,10.29278755,7.438251556,209.2004189,131.5221609,3.651118325,4.014521056,0.892190611,0.82490649,0.886392911,3.996432818,3.931034483,2.88941736,3.208085612,131.8717484,86.6646849,115.1581451,4.421143817,9.396281405,5.507728894,0.485136742,0.537941604,0.67824019,0.694411415,214.4684899,181.2972652,111.6741974,100.4684899,911,561,1,609.6771687,437.5,582.5,13,14.5,23.40909,29.31818,29,897.5,743,13.5,14.5,1.075555556,1.266666667,1.6,116.5,127,0,0,0,0,0,0,-7.5,0,0,117,293.5,0,0.5,-2.88,-1.8,-1.933333333,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0.620689655,210,3,1.5,2,3,4.5,3.75,TinyIcons
244,Spell,TinyIcons,210,473.9782609,339.2173913,2,348.3983657,172.2391304,282.6956522,2.086956522,1.717391304,2.954545913,3.764822174,8,523.2608696,621.9130435,10.56521739,7.065217391,-0.764444444,0.620289855,-0.565217391,527,314.5,1,247.2635234,143,206.5,0,0,0,0,2,519,695,9,5.5,-0.097777778,1,-0.533333333,1.793500318,2.071733604,3.209708496,1.249398053,0.216280714,1.192532488,0.38602382,1.920475902,1.790567541,4.050755502,3.501361858,-0.501843489,-3.314259202,-0.471384377,-0.15251471,0.147532169,0.393097083,-1.271597867,-1.472393483,-1.238468382,14.05714422,-1.782820305,1.204698861,-1.36763864,1.97283857,2.929912944,2.002909062,1.912882958,17.69983702,-1.121111694,0.323111636,12.82651916,1.09140137,3.32746273,13.46658004,-0.036607535,0,0,9,5.5,247.2635234,143,206.5,0,0,2,1,-0.097777778,1,-0.533333333,527,519,314.5,695,264.7226026,140.6747398,3.630677372,185.1539361,145.3165721,159.6860371,4.217528827,3.765350663,6.791615961,7.613043335,17.75848069,188.3160345,130.1525898,11.21109875,5.920504332,2.412323393,1.976573383,1.103139609,3.266540643,2.688090737,6.395085066,4.563327032,173.4383841,109.2022684,141.2911153,4.980237943,5.892765142,9.391304348,2.173913043,1.549758454,1.109766856,0.873850032,230.2854442,156.0548204,118.0094518,106.7655955,827.5,580,17,640.3454146,562.5,549.5,14,11.5,19.77273,24.77273,85,820.5,731.5,56,23,5.475555556,2.4,1.466666667,106.5,153,0,139.5886815,4,66,0,0,-1.136364,0,0,229.5,299,1,1,-7.36,-7.466666667,-3.066666667,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0.217391304,210,4,3.25,2,2.5,4,3.25,TinyIcons
245,Spell,TinyIcons,210,466.0862069,276.637931,1.586206897,358.5950608,153.6724138,303.1724138,1.931034483,2.172413793,0.235109748,7.476488966,1.75862069,449.8275862,579.8103448,7.844827586,4.551724138,-0.072490421,-0.554022989,-0.105747126,398,289,1,377.3678577,93,298,0,0,0,0,1,405.5,705,7.5,4,-0.071111111,-0.866666667,-0.2,1.864808677,1.569098984,0.073129028,0.764836057,0.166908978,2.050281196,0.104885351,1.73757445,0.611826822,3.840841166,2.389061162,-1.439774176,0.589780435,0.535976044,0.31403659,0.534405279,0.152713093,-0.743725318,-0.931465164,-0.250905422,6.820359341,-0.861839319,4.437911806,-1.23048299,1.793385173,1.545470855,8.409390414,-1.413236163,15.7475691,-0.453721436,-1.239985513,-0.406175403,0.327456631,4.428917698,-0.66348621,-0.094359344,0,0,7.5,4,377.3678577,93,298,0,0,1,1,-0.071111111,-0.866666667,-0.2,398,405.5,289,705,258.6124399,98.26466599,1.742683509,179.9850826,157.4531266,145.3661802,3.893043562,3.477673335,2.109812505,9.422198896,3.832708595,205.8637412,175.923655,3.997998268,3.065781267,0.898015923,1.048521779,0.732795743,2.85136742,2.789536266,3.149821641,2.508917955,156.9089547,109.294887,127.1093936,1.125283773,8.765538787,1.997621879,1.141498216,0.621810015,0.870868014,0.591359493,217.5148633,167.8894174,72.72532699,158.9595719,914,490,8,775.0227416,692.5,568,12,12,8.409091,25.22727,19,895,732,16,13,1.266666667,1.466666667,1.733333333,56,126,0,89.44970654,9.5,63.5,0,0,-4.772727,0,0,113.5,256.5,0.5,0.5,-3.235555556,-2.133333333,-1.266666667,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0.413793103,210,5,5,5,5,4.5,4.75,TinyIcons
246,Spell,Normal,210,492.8194444,372.1527778,4.861111111,454.4968329,282.6666667,313.5416667,33.875,25.375,34.19191942,45.58080778,10.08333333,504.3194444,685.6944444,7.652777778,11.18055556,0.012647392,-0.032142857,-0.275,559,369,1,462.1426833,284.75,310.75,33.5,24.5,32.045455,45.90909,3,494.5,681,6.75,11,0.003061224,-0.042857143,-0.3,-0.002425616,0.22212389,0.903188207,0.485907229,-0.142987397,0.19187531,-0.128877749,-0.040357334,0.302985865,3.977395196,2.840686874,0.237759402,-0.002425616,0.22212389,-0.040465087,0.013520571,0.174600255,0.950815651,-1.23041474,-0.919971238,7.31147062,-0.340601264,-1.110638139,-0.965826767,-0.454588903,-0.167553654,-1.372419309,-0.314255025,18.40984693,-0.785003292,0.410880343,0.126925838,-0.226360158,0.60677168,-0.454588903,-0.167553654,33.5,24.5,6.75,11,462.1426833,284.75,310.75,32.045455,45.90909,3,1,0.003061224,-0.042857143,-0.3,559,494.5,369,681,277.9853324,131.3303805,9.79840447,146.0227859,184.0776234,128.8676716,9.165443641,9.109159441,17.67712267,9.483478617,21.34395197,159.5953433,18.69158626,5.006880187,7.048964238,0.104784825,0.261869818,0.260261698,7.590277778,7.090277778,3.975308642,5.533950617,113.0965397,156.7777778,105.2083333,15.73793555,7.442479568,12.19444444,5.895061728,0.075605946,0.216865079,0.202579365,240.5895062,133.9583333,107.2638889,14.67592593,965,611,40,728.8904239,613.5,516,55,46,61.81818,66.81818,117,828.5,735,20,27.5,0.271428571,0.571428571,0.314285714,50.5,169.5,0,153.0694287,20.5,93.5,16.5,7.5,3.636364,30.45455,0,184,660.5,1.5,0,-0.19755102,-0.528571429,-0.785714286,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1,210,6,6.75,6,4.5,4,4.25,Normal
247,Spell,Normal,210,506.6710526,427.6973684,1.447368421,385.7189009,245.4605263,258.6710526,42.35526316,33.32894737,39.42583711,49.06698526,9.605263158,520.3157895,686.3684211,9.723684211,9.539473684,-0.025676692,0.210150376,-0.047744361,521.75,431.25,1,448.8700368,215.5,255.75,40.5,34.75,35.90909,48.863635,2,520.75,686.75,8.25,7.25,0,0.157142857,-0.007142857,0.280653137,0.105596185,0.865409459,1.249880522,-0.239956689,0.296647353,0.414712087,0.164451179,-0.061276483,5.409100382,5.254772975,-0.635190396,0.280653137,0.105596185,-0.073571744,-0.10596066,-0.524798359,0.114339251,-0.908981412,-0.42912746,29.7980969,-1.007052318,-1.187461886,-0.430841274,-0.143182002,0.373869369,-0.896849367,0.715828346,31.27935352,-0.218464964,0.416235535,0.138846844,1.128606811,0.472971281,-0.143182002,0.373869369,40.5,34.75,8.25,7.25,448.8700368,215.5,255.75,35.90909,48.863635,2,1,0,0.157142857,-0.007142857,521.75,520.75,431.25,686.75,258.9940852,126.5698472,3.621985184,164.8910633,184.3526798,124.1164599,10.51376697,11.95220002,18.90180197,13.08335955,27.59802135,194.5114956,21.39830892,8.306377693,7.229240156,0.107077146,0.300393342,0.341491429,8.43767313,9.539473684,6.761772853,5.572022161,141.7759128,161.0879501,98.83795014,16.16595274,9.712918421,12.00831025,1.537396122,0.078672339,0.241076375,0.272556391,209.7409972,156.5263158,101.1184211,16.42797784,958,607.5,22,692.5294218,611,528,66.5,62.5,76.81818,83.63636,168,919,740.5,31.5,29.5,0.188571429,0.9,0.785714286,74.5,144.5,0,86.17569263,7.5,65.5,22.5,5.5,5,20,0,65,639.5,0,1.5,-0.279183673,-0.357142857,-0.842857143,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,210,7,5.5,5.5,6,5,5.5,Normal
248,Spell,Normal,210,528.1585366,409.7682927,2.780487805,457.1655963,320.2560976,278.902439,44.23170732,33.81707317,42.83813824,49.19068707,7.097560976,505.4390244,688.6707317,14.03658537,10.13414634,-0.033190642,0.263763066,-0.033797909,563.5,428.5,1,458.3257575,315.5,242.5,47,34.5,44.54546,49.09091,1,472.5,685.5,12.5,8.5,-0.010204082,0.342857143,-0.014285714,-0.577713989,-0.064554708,0.834085675,0.615945164,-0.239216293,0.237631852,0.247405341,0.012666897,0.110683669,6.052669219,4.305870447,-0.461952452,-0.577713989,-0.064554708,-0.089946083,0.109635972,-0.231016804,0.678211985,-1.011738602,-1.236211073,18.50017868,-0.83642407,-0.961573763,-1.083384668,0.653146006,-0.504289058,-1.142115444,0.182488924,37.69173698,-1.021341272,-0.067671959,0.17359893,-0.292269924,2.65127857,0.653146006,-0.504289058,47,34.5,12.5,8.5,458.3257575,315.5,242.5,44.54546,49.09091,1,1,-0.010204082,0.342857143,-0.014285714,563.5,472.5,428.5,685.5,254.5392023,132.4472111,8.177750898,175.9727657,209.8480439,127.656973,13.67849478,12.52535234,18.28261321,13.17927575,30.34617346,235.6964731,20.78328949,8.514979627,7.283564023,0.197825106,0.390814137,0.35786721,10.07019631,10.12314099,6.511600238,5.864366449,146.0397024,171.3236169,110.5687091,16.00616521,10.0356931,11.01011303,3.760856633,0.132754799,0.287719895,0.2892326,217.8132064,201.2028554,114.7477692,16.59012493,971.5,620,43,733.4965917,709.5,523,69.5,59.5,75,80.90909,193,942.5,741,34.5,28.5,0.523469388,0.985714286,0.7,82,158.5,0,104.0312453,2.5,62.5,7.5,6.5,8.181818,19.54545,0,93.5,656,0.5,0.5,-0.596938776,-0.785714286,-0.814285714,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1,210,8,4.5,6,5.5,5.5,5.5,Normal
249,Spell,Normal,210,457.8690476,401.6547619,3.5,385.6163016,230.1428571,276.8333333,30.5952381,30.42857143,34.89177429,49.64285762,3.595238095,503.0595238,675.3214286,22.01190476,13.63095238,-0.699786401,-0.381261596,-0.044032158,406.5,441.75,1,347.0970481,232,251.75,29.5,32.25,35.22727,49.54546,0,516.25,686.5,10.75,11.25,0.009591837,-0.157142857,-0.057142857,0.381438027,-0.187295737,6.343928793,4.163093263,0.583901061,0.900982522,0.249454776,-0.059436931,-0.640063219,6.015274756,3.563037687,-6.46980336,-6.027496123,2.423536313,0.173343777,0.074699455,-0.052127146,-1.391395016,-1.266867422,-0.838271206,12.89565493,-0.118905162,0.344366052,-1.178796885,0.168070997,-0.574584821,-0.368633212,1.595619168,37.50573512,-0.899330738,1.461056025,40.78404661,22.2475,41.90325924,38.09038545,10.88011121,29.5,32.25,10.75,11.25,347.0970481,232,251.75,35.22727,49.54546,0,1,0.009591837,-0.157142857,-0.057142857,406.5,516.25,441.75,686.5,270.9124613,149.5827729,8.323490122,174.1273261,176.3852244,137.0104886,14.36766275,14.33849136,18.11262093,15.46091347,15.15941231,165.907159,40.04537387,68.35269796,16.06429897,4.778957952,1.834613499,0.573107348,11.48072562,11.62244898,21.44897959,8.663265306,141.1169149,141.047619,118.4206349,14.63203524,11.1456393,5.572562358,4.476190476,1.438931856,0.631946285,0.37354301,235.5470522,138.2471655,128.314059,28.15986395,939,754.5,42,808.4444941,693.5,531.5,68,56.5,73.63636,80.45454,97,831,738.5,451.5,101.5,0.457959184,0.942857143,2.636363636,19.5,147,0,100.895986,10,66.5,0,0,-4.090909,0,0,180.5,572,0.5,0.5,-30.91735537,-11.72727273,-0.971428571,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0.976190476,210,9,5,5,4.5,4,4.25,Normal
250,Spell,TinyIcons,210,556.4807692,382.6923077,2.653846154,365.7451852,234.9038462,257.0576923,5.923076923,3.346153846,5.052447146,9.650349231,5.269230769,514.9230769,639.75,7.326923077,5.615384615,-0.335726496,0.848717949,-0.092307692,618.5,417.75,1,322.3824023,176.75,245,4.75,0.5,0,11.590905,1,546.75,702,6,4.25,-0.013333333,0.8,-0.233333333,0.266228599,1.075342392,0.802454583,0.579774985,0.748729657,1.018134305,0.62231812,0.811725246,0.270314649,4.820653886,3.491720659,-0.533438225,0.159854037,0.592786755,-0.594510681,-0.244601176,-0.576375453,-1.045505874,-0.902546527,-0.888923509,11.95251342,-0.65622087,0.284642043,-0.68483329,-1.801593093,0.09161476,-0.786422345,-1.519025147,23.96174144,-0.73037551,0.290754873,0.06008452,-0.449240159,1.280909138,-0.316243117,-0.303751127,4.75,0.5,6,4.25,322.3824023,176.75,245,0,11.590905,1,1,-0.013333333,0.8,-0.233333333,618.5,546.75,417.75,702,262.6216853,108.4780233,6.330512192,194.4761628,173.5112111,143.9664771,6.155797767,4.277310442,8.009886709,9.799694355,16.35006469,215.1196733,100.4292039,5.114571942,3.863438086,1.225856242,0.841703604,0.916239061,5.647928994,3.553254438,3.965976331,3.278106509,158.1151096,142.8047337,116.6390533,6.917697195,8.908014675,6.973372781,3.286982249,0.873530572,0.633333333,0.736489152,221.8698225,175.9289941,89.35502959,87.61538462,891,543.5,28,776.449934,670.5,534.5,14.5,14,22.04545,26.59091,84,899,734.5,18.5,14,2.488888889,2.466666667,1.866666667,46.5,180,0,150.4002992,34,81.5,0,0,-6.136364,0,0,113.5,367,0,0,-3.2,-0.733333333,-1.333333333,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0.538461538,210,10,3.75,3.5,2.5,3.5,3,TinyIcons
251,Spell,TinyIcons,210,480.9354839,342.8387097,0.935483871,429.3831825,304.6935484,271.8064516,3.096774194,3.096774194,1.950146913,7.75659829,5.774193548,447.7258065,614.6451613,7.209677419,5.822580645,0.633405018,-0.655913978,-0.458064516,443,290.5,1,479.0054801,273,258,0,0,0,0,1,450,703,7,4.5,0.248888889,-0.8,-0.4,1.228917268,1.033499077,0.786854395,1.198233321,0.114936423,0.514409122,0.282684329,1.164939457,0.653512324,4.306711868,0.100021457,2.139761129,-0.093528891,-0.30235008,0.172061244,0.163223233,0.911539849,-0.924684425,-1.362527692,-0.275768371,-1.014277216,-0.400745295,-0.495163217,-1.251392332,-0.144403098,-0.55138146,1.54763963,-1.074822879,20.56377454,-0.860040569,-0.871021426,0.24654133,0.943535119,5.574774465,-0.562138691,-0.634539809,0,0,7,4.5,479.0054801,273,258,0,0,1,1,0.248888889,-0.8,-0.4,443,450,290.5,703,292.3086765,126.1893014,0.727346037,213.6090519,209.7074024,141.0428231,4.820821774,4.338623735,8.478171559,9.365684785,15.30949526,200.3568832,142.1838126,5.242095945,4.093792836,1.319613796,0.999421577,0.839001512,4.040582726,3.67950052,4.06867846,3.201873049,179.1993806,177.9864724,120.7304891,5.966796233,8.507236835,8.201873049,0.543184183,0.896159094,0.824002775,0.687894554,249.9854318,164.6701353,103.3184183,126.4578564,939,603.5,2,950.6642415,825.5,530,14,12,25.68182,27.04545,81,816,727.5,20,16.5,5.511111111,1.266666667,0.933333333,82,167.5,0,77.1038261,22,56,0,0,-11.59091,0,0,108,322,0,1,-1.12,-2.666666667,-2.2,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.451612903,210,11,4.25,3,3,3,3,TinyIcons
252,Spell,Normal,210,494.3571429,368.75,1.404761905,443.5996083,271.3214286,317.547619,39.5952381,29.85714286,38.04112576,50.0108231,7.404761905,511.2261905,686.297619,10.30952381,9.892857143,-0.007259475,0.179591837,-0.126870748,505,346.25,0,441.4743525,296,333.25,42.75,30,33.18182,51.363635,1,509.25,687,9.75,7.5,-0.003061224,0.25,-0.142857143,-0.960569408,-0.41973858,1.127651755,0.908873929,-0.102969732,-0.185567207,-0.273443948,0.352897662,-0.974206298,4.312721954,3.846676975,0.544369146,0.066663651,-0.279772215,0.107189279,-0.018615098,0.259101362,-0.127572557,-1.215591372,-1.119792736,16.61370581,0.196683171,-0.955691578,-0.975314287,1.731525122,-0.464635701,-0.653758934,3.017178259,21.73329903,-0.646065664,0.75822709,2.056306811,0.088271661,4.740505934,0.284405768,-0.671745993,42.75,30,9.75,7.5,441.4743525,296,333.25,33.18182,51.363635,1,0,-0.003061224,0.25,-0.142857143,505,509.25,346.25,687,281.2660247,134.7717696,3.291226503,135.7461786,153.8511246,132.7790118,11.90625891,12.49208809,20.41878843,13.78283726,17.05380227,164.5126655,20.49481181,7.499554768,7.331468853,0.128179815,0.318988303,0.330500358,9.371882086,10.0952381,5.58276644,5.943877551,105.6668047,129.005102,113.11678,17.17687078,10.27004676,9.350340136,1.789115646,0.083116757,0.255685131,0.268448332,241.9047619,135.8928571,116.702381,15.21201814,964,614.5,18,764.5407118,551.5,529.5,60,51.5,81.36364,71.81818,100,823.5,738,36,28.5,0.465306122,1.028571429,0.471428571,69,160.5,0,133.8740079,0,53.5,0,0,0,0,0,148,630,0,0.5,-0.37755102,-0.571428571,-0.814285714,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0.976190476,210,12,6.75,6,5.5,4,4.75,Normal
253,Spell,TinyIcons,211,565.2954545,275.8863636,1.727272727,365.9241792,188.4318182,285.7727273,2.5,1.590909091,0.960743977,4.679752227,6.818181818,534.5,560.8409091,9.159090909,7.704545455,-0.391515152,0.348484848,-0.833333333,557,263.5,1,295.5688136,81.25,233.25,0,0,0,0,2,492.75,620.5,7.75,7.25,0.035555556,0.133333333,-0.933333333,1.430772566,2.47066977,1.115537699,0.342638421,0.814741847,1.578990214,0.304344812,1.924068476,1.408660462,2.492313474,3.568945647,-2.62869211,0.629593876,0.363247662,-0.279576932,0.140808295,1.319317824,-0.367314302,-0.994710027,1.407888439,13.43425033,-0.049542731,1.479290994,-1.391161378,0.571712377,5.109665116,4.075605958,0.732272599,6.975367623,-1.080124618,-1.548495826,1.046648447,-0.029137809,9.052125249,0.364939852,-0.312770318,0,0,7.75,7.25,295.5688136,81.25,233.25,0,0,2,1,0.035555556,0.133333333,-0.933333333,557,492.75,263.5,620.5,254.9564696,106.2842025,3.807033818,250.2563107,223.2106786,174.154196,4.33699479,3.666568279,3.939560075,7.697184753,10.52270273,240.7397825,176.7344245,8.624972552,4.732509379,2.782072755,1.660615277,0.881016729,3.590909091,2.376033058,6.671487603,3.723140496,208.9004819,173.9524793,154.5950413,2.444590824,6.38148031,7.297520661,2.008264463,1.603011938,1.24214876,0.690909091,205.322314,203.8181818,73.86570248,162.1590909,919,538.5,17,951.2573259,750.5,584.5,13,12.5,12.95455,23.40909,44,909.5,734,32.5,18.5,3.222222222,4.333333333,0.933333333,101,139.5,0,32.28002478,9,9,0,0,-5.227273,0,0,104,257.5,0,0,-10.68888889,-2.2,-2.466666667,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0.318181818,211,1,3.75,3,3.5,1,2.25,TinyIcons
254,Spell,Normal,211,513.7682927,417.2195122,1.146341463,348.6242929,234.2073171,236.4268293,32.91463415,28.52439024,30.4323729,45.49889122,7.512195122,476.2682927,652.6707317,22.8902439,23.41463415,-0.525798905,-0.137630662,0.342160279,517,464,1,316.9230979,184,194.5,32,29.5,29.09091,46.36364,1,458.5,672.5,10.5,6.5,0.017142857,-0.071428571,-0.1,-0.123448364,-0.588728097,5.620622704,4.99717727,0.230015457,0.623061116,0.350070174,0.343022412,-1.894119361,4.691443025,5.143800478,-3.054823042,-5.020033352,4.849727058,-0.024320494,0.07925943,-0.254930439,-1.429753646,-0.930947839,-0.885447424,28.31095818,-0.866715874,-0.411258392,-0.974672516,-0.13265228,0.872591789,-0.106672793,4.227387445,24.17598434,-0.55668364,1.2917205,33.42721682,26.21019448,24.30443939,30.69901842,24.92569767,32,29.5,10.5,6.5,316.9230979,184,194.5,29.09091,46.36364,1,1,0.017142857,-0.071428571,-0.1,517,458.5,464,672.5,235.9217322,141.4480492,3.126987173,181.6400422,151.0173821,145.7557701,16.13842559,12.1263923,19.00167233,15.1735157,21.8999109,199.6226784,54.54271374,57.37208731,68.72453187,10.98466083,1.762381147,2.047997905,12.70910173,8.678762641,22.34919691,28.35812017,152.5766685,121.7995241,124.4021416,15.45400497,9.486777228,10.67935753,1.205234979,2.870813049,0.660967111,0.873340699,197.7739441,161.6781678,119.8375967,41.46519929,920.5,706,19,704.5255496,585.5,530.5,66,53.5,80,68.63636,128,895.5,734.5,364.5,407,36.21469388,3.114285714,11.62857143,58,142,0,20.80865205,4,3,0,0,-2.272727,0,0,89,492.5,1,0,-59.36142857,-10.41428571,-0.671428571,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0.926829268,211,2,5.5,4.5,3.5,1.5,2.5,Normal
255,Spell,Normal,211,597.0921053,402.5921053,0.552631579,431.6684238,292.2763158,276.4473684,29.13157895,24.35526316,12.97607632,43.31220079,6.5,512.5526316,679.0394737,12.85526316,14.64473684,0.194634801,0.058270677,-0.065037594,640.25,386.5,0,454.459787,259.75,309,33.5,29,21.59091,44.77273,1,539.5,683.75,9.75,8.75,0,0.028571429,-0.121428571,-0.300752356,-0.232431171,1.670563802,4.86942445,-0.30025905,0.194215456,-0.201320903,-5.433132469,0.596530488,5.005808502,3.231643405,5.78049856,0.300779084,4.240555157,-0.510480251,-0.038871716,0.07104623,-1.557130134,-0.840447388,-1.267014016,14.32301661,-0.511622051,-1.397924336,-1.173649626,-0.868825802,-0.937947494,32.01426879,2.443924716,27.26629048,-0.89034201,3.920903469,3.598780192,27.0081185,34.63894507,1.824371533,23.02354659,33.5,29,9.75,8.75,454.459787,259.75,309,21.59091,44.77273,1,0,0,0.028571429,-0.121428571,640.25,539.5,386.5,683.75,229.9744068,151.9448627,0.921144072,204.9359083,201.4888736,162.947421,18.46643566,15.82715247,70.00992514,28.36229386,18.80447043,198.3572667,28.69536679,12.05836476,24.3806824,1.133972313,0.503746379,0.812836191,15.13019391,13.26523546,8.941135734,11.74307479,165.4984919,179.5277008,140.2950139,27.89146255,20.21235229,8.5,0.639889197,0.416549268,0.367352592,0.402552434,196.2977839,165.865651,131.049169,19.16066482,922,648,5,782.2072935,633,536,62.5,52.5,63.18182,139.5,111,860.5,728,56,150,6.857142857,1.6,4.285714286,107.5,159.5,0,0,0,0,0,0,-391,0,0,119.5,585.5,0,0,-0.385714286,-1.2,-1.071428571,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0.789473684,211,3,4.75,6,4,1.5,2.75,Normal
